Department,Subject,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,RD,EW,W,Total
Dance,DANCE,DANCE 55,1825,LEE J Y,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11
Dance,DANCE,DANCE 57,4064,RAMIREZ RA V,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13
Dance,DANCE,DANCE 59,1826,WALKER C Y,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
Dance,DANCE,DANCE 60,1827,VAN WORMER V M,7,2,4,0.0,3,0.0,0.0,0.0,0.0,0.0,1,17
Dance,DANCE,DANCE 61,1828,VAN WORMER V M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Dance,DANCE,DANCE 88,3339,TOMASIC M T,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Design Technology,ANIM,ANIM 1,1117,NAGEL J G,13,6,9,1,0.0,0.0,0.0,0.0,0.0,0.0,2,31
Design Technology,ANIM,ANIM 1,4012,NAGEL J G,10,10,5,0.0,1,0.0,0.0,0.0,0.0,0.0,4,30
Design Technology,ANIM,ANIM 2,1118,SHOW M,10,5,2,2,1,0.0,0.0,0.0,0.0,0.0,2,22
Design Technology,ANIM,ANIM 2,3292,SHOW M,8,5,4,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,21
Design Technology,ANIM,ANIM 3,1119,FRIA C T,10,2,1,1,8,0.0,0.0,0.0,0.0,0.0,4,26
Design Technology,ANIM,ANIM 3,1120,FRIA C T,3,3,3,2,7,0.0,0.0,0.0,0.0,0.0,8,26
Design Technology,ANIM,ANIM 4,1121,KLAUTKY E K,12,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,3,23
Design Technology,ANIM,ANIM 5,1122,POIRIER N P,32,2,1,0.0,1,0.0,0.0,2,0.0,0.0,1,39
Design Technology,ANIM,ANIM 18,1123,MESSER J H,11,5,4,1,4,0.0,0.0,0.0,0.0,0.0,1,26
Design Technology,ANIM,ANIM 19,1124,MESSER J H,13,4,4,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,25
Design Technology,ANIM,ANIM 21,4014,DAVIS J A,14,3,1,0.0,3,0.0,0.0,0.0,0.0,0.0,1,22
Design Technology,ANIM,ANIM 22,1125,DAVIS J A,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22
Design Technology,ANIM,ANIM 30,4015,WILLIAMS V J,8,4,2,0.0,1,0.0,0.0,0.0,0.0,0.0,3,18
Design Technology,ANIM,ANIM 31,4262,HARLOW G,4,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,6,15
Design Technology,ANIM,ANIM 32,4017,PHAN H N,4,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,8
Design Technology,ANIM,ANIM 35,1126,FRIA C T,4,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,4,12
Design Technology,ANIM,ANIM 37,4018,WILLIAMS V J,13,1,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,21
Design Technology,ANIM,ANIM 38,1127,FRIA C T,7,2,1,0.0,3,1,0.0,0.0,0.0,0.0,7,21
Design Technology,ANIM,ANIM 41,1128,BROWN S S,19,3,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1,26
Design Technology,ANIM,ANIM 42,1129,KLAUTKY E K,14,2,3,2,0.0,0.0,0.0,1,0.0,0.0,4,26
Design Technology,ARC,ARC 10,1155,CORDOVA S A,12,1,3,0.0,4,0.0,0.0,0.0,0.0,0.0,4,24
Design Technology,ARC,ARC 10,1156,CORDOVA S A,6,2,5,2,5,0.0,0.0,0.0,0.0,0.0,7,27
Design Technology,ARC,ARC 10,1157,ELLSWORTH W,16,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26
Design Technology,ARC,ARC 10,1158,MAGNO H R,7,0.0,0.0,0.0,6,0.0,1,0.0,0.0,0.0,3,17
Design Technology,ARC,ARC 11,1160,CAMBRON J,10,2,2,0.0,6,0.0,0.0,1,0.0,0.0,8,29
Design Technology,ARC,ARC 11,3294,SOTO A J,6,5,2,1,6,0.0,0.0,0.0,0.0,0.0,5,25
Design Technology,ARC,ARC 11,3445,GARCIA JO,11,2,1,0.0,8,0.0,0.0,0.0,0.0,0.0,4,26
Design Technology,ARC,ARC 20,1163,CAMBRON J,9,1,0.0,0.0,2,1,0.0,1,0.0,0.0,5,19
Design Technology,ARC,ARC 21,1164,JACOBS R E,3,2,2,1,5,0.0,3,0.0,0.0,0.0,5,21
Design Technology,ARC,ARC 30,1165,GONZALEZ ROJAS D,4,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,8
Design Technology,ARC,ARC 31,1166,CAMBRON J,20,1,0.0,0.0,6,0.0,0.0,3,0.0,0.0,7,37
Design Technology,ARC,ARC 40,1167,GONZALEZ ROJAS D,2,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7
Design Technology,ARC,ARC 51,1168,RABKIN B L,13,5,1,1,2,0.0,0.0,0.0,0.0,0.0,6,28
Design Technology,ARC,ARC 70,1169,ELLSWORTH W,18,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
Design Technology,DESIGN,DESIGN 11,1831,BADUEL Z M,8,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,19
Design Technology,DESIGN,DESIGN 11,4066,BADUEL Z M,9,6,3,0.0,1,0.0,0.0,0.0,0.0,0.0,4,23
Design Technology,DESIGN,DESIGN 12,1833,VRUWINK N R,13,5,1,0.0,1,0.0,1,1,0.0,0.0,3,25
Design Technology,DESIGN,DESIGN 12,1834,VRUWINK N R,15,3,1,0.0,3,0.0,0.0,0.0,0.0,0.0,4,26
Design Technology,DESIGN,DESIGN 13,1835,VRUWINK N R,15,2,0.0,0.0,3,0.0,1,0.0,0.0,0.0,2,23
Design Technology,DESIGN,DESIGN 13,1836,VRUWINK N R,17,2,0.0,0.0,2,0.0,2,0.0,0.0,0.0,1,24
Design Technology,DESIGN,DESIGN 13,1837,VRUWINK N R,15,3,1,0.0,1,0.0,0.0,0.0,0.0,0.0,4,24
Design Technology,DESIGN,DESIGN 13,4067,MACGILLIVRAY I J,8,8,2,0.0,4,0.0,0.0,1,0.0,0.0,1,24
Design Technology,DESIGN,DESIGN 21,1851,PATEL B,10,4,2,0.0,1,0.0,0.0,0.0,0.0,0.0,5,22
Design Technology,DESIGN,DESIGN 21,4070,TANAKA BONITA R,20,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,23
Design Technology,DESIGN,DESIGN 22,1840,TURNER L J,11,4,2,0.0,1,0.0,0.0,0.0,0.0,0.0,3,21
Design Technology,DESIGN,DESIGN 22,3315,HILL R L,6,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,14
Design Technology,DESIGN,DESIGN 23,1842,CHAN D J,15,3,1,0.0,3,0.0,0.0,0.0,0.0,0.0,2,24
Design Technology,DESIGN,DESIGN 23,4068,VACARRA J W,7,7,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,7,22
Design Technology,DESIGN,DESIGN 24,1843,TORRES H,7,5,3,0.0,2,0.0,0.0,0.0,0.0,0.0,3,20
Design Technology,DESIGN,DESIGN 24,1844,TRIVIZA A,4,4,2,1,1,0.0,0.0,0.0,0.0,0.0,6,18
Design Technology,DESIGN,DESIGN 32,1854,MAZZARA E,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,2,24
Design Technology,DESIGN,DESIGN 32,3293,TURNER L J,10,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,18
Design Technology,DESIGN,DESIGN 33,1845,JOHNSON L D,11,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Design Technology,DESIGN,DESIGN 33,1846,CHAN D J,10,4,0.0,0.0,1,0.0,1,0.0,0.0,0.0,2,18
Design Technology,DESIGN,DESIGN 34,1847,WU K,10,2,0.0,1,2,0.0,0.0,0.0,0.0,0.0,5,20
Design Technology,DESIGN,DESIGN 41,1855,JOHNSON L D,6,5,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,15
Design Technology,DESIGN,DESIGN 41,1856,ALEXANDER D,3,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,5,17
Design Technology,DESIGN,DESIGN 42,1857,SAFIOULLINE M,6,4,2,0.0,0.0,0.0,0.0,1,0.0,0.0,6,19
Design Technology,DESIGN,DESIGN 43,1848,CHAN N R,18,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22
Design Technology,DESIGN,DESIGN 43,1849,TANAKA BONITA R,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11
Design Technology,DESIGN,DESIGN 44,1850,SAFIOULLINE M,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,5
Design Technology,DMPOST,DMPOST 1,4073,LOUIE W B,17,3,2,0.0,1,0.0,0.0,0.0,0.0,0.0,4,27
Design Technology,DMPOST,DMPOST 2,1858,JAVELOSA D A,12,5,3,3,1,0.0,0.0,0.0,0.0,0.0,1,25
Design Technology,DMPOST,DMPOST 2,1859,JAVELOSA D A,11,2,5,0.0,2,0.0,0.0,0.0,0.0,0.0,2,22
Design Technology,DMPOST,DMPOST 2,4074,PLATT H H,4,6,5,4,3,0.0,0.0,0.0,0.0,0.0,1,23
Design Technology,DMPOST,DMPOST 3,1860,LOUIE W B,14,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,28
Design Technology,DMPOST,DMPOST 3,1861,LOUIE W B,12,4,4,1,1,0.0,0.0,0.0,0.0,0.0,4,26
Design Technology,DMPOST,DMPOST 3,4075,LOUIE W B,10,6,2,2,3,0.0,0.0,0.0,0.0,0.0,2,25
Design Technology,DMPOST,DMPOST 4,1862,ABODE JR P J,6,3,0.0,0.0,3,1,0.0,0.0,0.0,0.0,3,16
Design Technology,DMPOST,DMPOST 24,1863,PLATT H H,3,2,4,0.0,2,0.0,0.0,0.0,0.0,0.0,6,17
Design Technology,DMPOST,DMPOST 30,1864,LOUIE W B,12,1,4,1,1,0.0,0.0,0.0,0.0,0.0,5,24
Design Technology,DMPOST,DMPOST 30,1865,LOUIE W B,8,1,6,1,1,0.0,1,0.0,0.0,0.0,2,20
Design Technology,DMPOST,DMPOST 31,1866,UZAN D,6,4,0.0,0.0,5,1,0.0,0.0,0.0,0.0,6,22
Design Technology,GAME,GAME 1,2319,JAVELOSA D A,15,5,1,1,2,0.0,0.0,0.0,0.0,0.0,3,27
Design Technology,GAME,GAME 2,2320,JAVELOSA D A,10,7,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,21
Design Technology,GAME,GAME 10,3338,JAVELOSA D A,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14
Design Technology,GR DES,GR DES 71,4121,KELLEY M,19,2,1,1,2,0.0,0.0,0.0,0.0,0.0,2,27
Design Technology,GR DES,GR DES 71,4122,GERDS E L,5,3,4,0.0,5,0.0,1,0.0,0.0,0.0,2,20
Design Technology,GR DES,GR DES 71,2355,HEATON W B,1,1,0.0,0.0,8,0.0,1,0.0,0.0,0.0,5,16
Design Technology,GR DES,GR DES 75,2356,ANVARI S S,10,5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,19
Design Technology,GR DES,GR DES 76,2357,ANVARI S S,7,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,14
Design Technology,GR DES,GR DES 90,2361,CHAN N R,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2
Design Technology,IARC,IARC 15,2433,ADAIR J S,6,3,1,1,5,0.0,0.0,0.0,0.0,0.0,5,21
Design Technology,IARC,IARC 20,2434,HAO J Y,5,3,3,0.0,1,0.0,0.0,0.0,0.0,0.0,3,15
Design Technology,IARC,IARC 25,2435,GREGORY D K,10,2,2,2,5,0.0,0.0,0.0,0.0,0.0,6,27
Design Technology,IARC,IARC 30,2436,HAO J Y,3,4,4,0.0,1,1,0.0,1,0.0,0.0,5,19
Design Technology,IARC,IARC 40,2437,CHEN D A,7,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1,13
Design Technology,IARC,IARC 45,2438,HAO J Y,4,5,2,3,1,0.0,0.0,0.0,0.0,0.0,3,18
Design Technology,IARC,IARC 53,2439,DUNPHY B E,8,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,12
Design Technology,IARC,IARC 90B,2442,CORDOVA S A,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
Design Technology,IXD,IXD 310,5001,CHAN N R,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
Design Technology,IXD,IXD 350,5401,SAFIOULLINE M,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
Design Technology,IXD,IXD 370,5002,JOHNSON L D,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
Design Technology,IXD,IXD 450,5003,CHAN N R,21,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,25
Design Technology,IXD,IXD 460,5402,SAFIOULLINE M,22,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
Disabled Student Center,COUNS,COUNS 12,1672,FEINGOLD H,2,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,6
Disabled Student Center,COUNS,COUNS 15,1675,DEUEL E M,3,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,6
Disabled Student Center,COUNS,COUNS 21,1718,THROCKMORTON E M,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
Disabled Student Center,COUNS,COUNS 26,1719,HAYNES C A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1
Disabled Student Center,COUNS,COUNS 41,1720,DEUEL E M,2,0.0,2,1,2,0.0,0.0,0.0,0.0,0.0,1,8
Disabled Student Center,COUNS,COUNS 51,1724,FEINGOLD H,0.0,0.0,0.0,0.0,0.0,11,2,2,0.0,0.0,1,16
Disabled Student Center,COUNS,COUNS 52,1725,FEINGOLD H,0.0,0.0,0.0,0.0,0.0,5,0.0,1,0.0,0.0,0.0,6
Disabled Student Center,COUNS,COUNS 53,1726,TERUYA S,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,5
Disabled Student Center,COUNS,COUNS 54,1727,AXELROD L,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,2,7
Disabled Student Center,COUNS,COUNS 56,1728,AXELROD L,0.0,0.0,0.0,0.0,0.0,5,1,0.0,0.0,0.0,0.0,6
Disabled Student Center,COUNS,COUNS 57,1729,TERUYA S,0.0,0.0,0.0,0.0,0.0,7,1,0.0,0.0,0.0,0.0,8
Disabled Student Center,COUNS,COUNS 59,1730,COURTO L,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,4
Earth Science,ANTHRO,ANTHRO 1,1130,LEWIS B S,4,3,7,2,7,1,3,0.0,0.0,0.0,7,34
Earth Science,ANTHRO,ANTHRO 1,1131,HARADON C M,19,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,21
Earth Science,ANTHRO,ANTHRO 1,1132,HARADON C M,33,3,1,0.0,2,1,0.0,0.0,0.0,0.0,2,42
Earth Science,ANTHRO,ANTHRO 1,1133,HARADON C M,36,1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,44
Earth Science,ANTHRO,ANTHRO 1,1134,LEWIS B S,4,5,9,6,2,0.0,0.0,0.0,0.0,0.0,8,34
Earth Science,ANTHRO,ANTHRO 1,1135,LEWIS B S,5,10,6,4,5,0.0,0.0,0.0,0.0,0.0,6,36
Earth Science,ANTHRO,ANTHRO 1,3552,LEWIS B S,2,2,8,3,5,1,2,0.0,0.0,0.0,6,29
Earth Science,ANTHRO,ANTHRO 1,4019,RASHIDI J S,4,7,8,1,8,0.0,1,0.0,0.0,0.0,4,33
Earth Science,ANTHRO,ANTHRO 2,1136,DENMAN J F,9,8,11,4,2,1,0.0,1,0.0,0.0,6,42
Earth Science,ANTHRO,ANTHRO 2,1137,MINZENBERG E G,17,2,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,22
Earth Science,ANTHRO,ANTHRO 2,1138,DENMAN J F,10,10,18,0.0,2,0.0,0.0,1,0.0,0.0,1,42
Earth Science,ANTHRO,ANTHRO 2,1139,DENMAN J F,9,9,10,3,5,0.0,0.0,0.0,0.0,0.0,3,39
Earth Science,ANTHRO,ANTHRO 2,1140,MINZENBERG E G,17,10,9,1,1,2,0.0,0.0,0.0,0.0,1,41
Earth Science,ANTHRO,ANTHRO 2,1141,GREBLER G,29,2,8,0.0,1,0.0,0.0,0.0,0.0,0.0,4,44
Earth Science,ANTHRO,ANTHRO 2,1142,FELDMEIER K J,23,7,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,37
Earth Science,ANTHRO,ANTHRO 2,1143,MINZENBERG E G,19,7,13,0.0,2,1,0.0,0.0,0.0,0.0,5,47
Earth Science,ANTHRO,ANTHRO 2,3551,GREBLER G,19,6,2,2,8,1,0.0,0.0,0.0,0.0,6,44
Earth Science,ANTHRO,ANTHRO 3,1144,LEWIS B S,3,6,7,1,4,0.0,0.0,0.0,0.0,0.0,8,29
Earth Science,ANTHRO,ANTHRO 3,1145,LEWIS B S,8,10,6,0.0,4,0.0,0.0,0.0,0.0,0.0,11,39
Earth Science,ANTHRO,ANTHRO 4,1146,LEWIS B S,5,2,4,1,4,0.0,0.0,0.0,0.0,0.0,6,22
Earth Science,ANTHRO,ANTHRO 5,1147,BREWSTER C P,11,7,1,0.0,4,0.0,0.0,0.0,0.0,0.0,1,24
Earth Science,ANTHRO,ANTHRO 5,1148,RASHIDI J S,10,7,6,1,3,1,0.0,0.0,0.0,1,1,30
Earth Science,ANTHRO,ANTHRO 5,1149,BREWSTER C P,11,13,2,1,1,0.0,0.0,0.0,0.0,0.0,3,31
Earth Science,ANTHRO,ANTHRO 5,3396,FELDMEIER K J,21,6,1,0.0,3,1,0.0,0.0,0.0,0.0,0.0,32
Earth Science,ANTHRO,ANTHRO 7,1150,COHEN M M,22,9,2,0.0,2,0.0,0.0,2,0.0,0.0,3,40
Earth Science,ANTHRO,ANTHRO 14,1151,GREBLER G,24,6,2,0.0,2,0.0,0.0,0.0,0.0,0.0,8,42
Earth Science,ANTHRO,ANTHRO 22,1153,ZUNNER-KEATING A,18,6,2,2,8,0.0,0.0,0.0,0.0,0.0,3,39
Earth Science,ASTRON,ASTRON 1,1233,SALAMA A H,5,17,10,0.0,1,0.0,0.0,0.0,0.0,0.0,8,41
Earth Science,ASTRON,ASTRON 1,1234,BALM S P,10,23,5,0.0,1,0.0,0.0,0.0,0.0,0.0,4,43
Earth Science,ASTRON,ASTRON 1,1235,BALM S P,11,16,5,2,5,0.0,0.0,0.0,0.0,0.0,3,42
Earth Science,ASTRON,ASTRON 1,3591,BALM S P,11,9,4,3,14,0.0,0.0,0.0,0.0,0.0,3,44
Earth Science,ASTRON,ASTRON 1,4025,RIVERA TORRES A,8,13,2,3,7,0.0,0.0,0.0,0.0,0.0,7,40
Earth Science,ASTRON,ASTRON 2,1236,SALAMA A H,7,1,8,0.0,3,0.0,0.0,2,0.0,0.0,4,25
Earth Science,ASTRON,ASTRON 2,1237,SCHWARTZ M J,15,11,8,0.0,2,0.0,0.0,0.0,0.0,0.0,3,39
Earth Science,ASTRON,ASTRON 2,1238,GOLDBAUM J M,3,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,34
Earth Science,ASTRON,ASTRON 2,1239,ARIAS YOUNG T,11,12,5,1,6,0.0,0.0,0.0,0.0,0.0,8,43
Earth Science,ASTRON,ASTRON 3,1240,ARIAS YOUNG T,6,4,5,0.0,0.0,3,1,0.0,0.0,0.0,6,25
Earth Science,ASTRON,ASTRON 3,1241,BALM S P,15,10,4,0.0,2,1,0.0,0.0,0.0,1,2,35
Earth Science,ASTRON,ASTRON 3,1242,BALM S P,17,10,2,1,2,1,0.0,0.0,0.0,0.0,1,34
Earth Science,ASTRON,ASTRON 3,1243,VANDEN HEUVEL A,36,6,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,44
Earth Science,ASTRON,ASTRON 4,1244,GOLDBAUM J M,5,15,5,0.0,1,1,1,0.0,0.0,0.0,2,30
Earth Science,ASTRON,ASTRON 4,1245,SCHWARTZ M J,17,7,5,0.0,1,0.0,0.0,0.0,0.0,0.0,2,32
Earth Science,ASTRON,ASTRON 4,1246,SCHWARTZ M J,14,4,4,1,1,0.0,0.0,0.0,0.0,0.0,7,31
Earth Science,ASTRON,ASTRON 5,1247,SALAMA A H,7,12,8,0.0,3,1,0.0,0.0,0.0,0.0,9,40
Earth Science,ASTRON,ASTRON 6,1248,FOUTS G A,5,15,5,1,2,1,0.0,0.0,0.0,0.0,7,36
Earth Science,ENVRN,ENVRN 7,2223,FRITSCHLE J,18,9,3,2,1,1,0.0,0.0,0.0,0.0,2,36
Earth Science,ERTHSC,ERTHSC 88,2228,MINZENBERG E G,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Earth Science,GEOG,GEOG 1,2322,FRITSCHLE J,18,8,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29
Earth Science,GEOG,GEOG 1,2323,FRITSCHLE J,15,10,5,3,6,0.0,0.0,0.0,0.0,0.0,3,42
Earth Science,GEOG,GEOG 1,2324,KRANZ J,7,9,4,1,2,0.0,0.0,0.0,0.0,0.0,4,27
Earth Science,GEOG,GEOG 1,2325,DRAKE V G,8,12,9,1,4,0.0,1,0.0,0.0,0.0,11,46
Earth Science,GEOG,GEOG 2,2326,MORRIS P S,3,3,3,5,6,2,5,0.0,0.0,0.0,7,34
Earth Science,GEOG,GEOG 2,2327,MORRIS P S,10,3,2,1,4,2,0.0,0.0,0.0,0.0,10,32
Earth Science,GEOG,GEOG 3,2328,KRANZ J,4,5,4,0.0,3,1,0.0,0.0,0.0,0.0,6,23
Earth Science,GEOG,GEOG 3,2329,LIU J,24,9,2,1,3,0.0,1,0.0,0.0,0.0,4,44
Earth Science,GEOG,GEOG 5,2330,DORN T C,14,4,5,1,6,0.0,1,0.0,0.0,0.0,3,34
Earth Science,GEOG,GEOG 5,2331,LIU J,16,1,1,1,4,1,0.0,0.0,0.0,0.0,1,25
Earth Science,GEOG,GEOG 5,2332,FRITSCHLE J,19,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31
Earth Science,GEOG,GEOG 5,2333,O'KEEFE R,15,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,34
Earth Science,GEOG,GEOG 5,4116,PATRICH J G,13,3,5,0.0,2,1,0.0,0.0,0.0,0.0,3,27
Earth Science,GEOG,GEOG 7,2334,FRITSCHLE J,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Earth Science,GEOG,GEOG 8,2335,MORRIS P S,1,1,0.0,4,2,0.0,1,0.0,0.0,0.0,2,11
Earth Science,GEOG,GEOG 11,2336,MORRIS P S,4,5,4,2,2,0.0,0.0,0.0,0.0,0.0,2,19
Earth Science,GEOG,GEOG 14,2337,MORRIS P S,6,1,8,3,2,0.0,0.0,0.0,0.0,0.0,3,23
Earth Science,GEOG,GEOG 20,4117,LIU J,3,5,3,0.0,2,0.0,0.0,1,0.0,0.0,3,17
Earth Science,GEOL,GEOL 1,2338,HALL J M,14,11,4,3,4,1,1,0.0,0.0,0.0,5,43
Earth Science,GEOL,GEOL 1,2339,SEDKI Z,7,18,3,3,3,0.0,0.0,0.0,0.0,0.0,5,39
Earth Science,GEOL,GEOL 4,2342,HALL J M,18,5,1,1,3,1,0.0,0.0,0.0,0.0,0.0,29
Earth Science,GEOL,GEOL 4,2343,SEDKI Z,10,4,4,1,4,0.0,0.0,0.0,0.0,0.0,1,24
Earth Science,GEOL,GEOL 4,2344,MELENDEZ C,17,10,1,0.0,3,1,0.0,0.0,0.0,0.0,0.0,32
Earth Science,GEOL,GEOL 4,2345,MELENDEZ C,15,4,1,1,0.0,1,0.0,0.0,0.0,0.0,2,24
Earth Science,GEOL,GEOL 5,2346,GRIPPO A,14,8,0.0,2,2,2,0.0,0.0,0.0,0.0,4,32
Earth Science,GEOL,GEOL 31,2347,GRIPPO A,14,8,6,0.0,7,0.0,0.0,0.0,0.0,1,3,39
Earth Science,GEOL,GEOL 32,2340,COLLINS L E,16,7,4,0.0,4,0.0,1,1,0.0,0.0,0.0,33
Earth Science,GEOL,GEOL 32,2341,COLLINS L E,10,7,5,1,2,0.0,0.0,0.0,0.0,0.0,4,29
Earth Science,GIS,GIS 20,4119,LIU J,4,0.0,1,0.0,7,0.0,1,0.0,0.0,0.0,2,15
Earth Science,GIS,GIS 27,4120,LIU J,4,4,1,0.0,5,0.0,0.0,2,0.0,0.0,3,19
Earth Science,GLOBAL,GLOBAL 11,2354,MORRIS P S,4,4,0.0,1,1,0.0,0.0,0.0,0.0,0.0,9,19
Earth Science,RRM,RRM 1,3147,CHARLES V H,8,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,4,21
Earth Science,RRM,RRM 2,3148,CHARLES V H,4,3,3,0.0,1,0.0,0.0,0.0,0.0,0.0,4,15
Earth Science,RRM,RRM 3,3149,HULS J M,6,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,4,16
Earth Science,RRM,RRM 4,3150,SASU S,4,3,2,2,16,0.0,0.0,0.0,0.0,0.0,1,28
Earth Science,URBAN,URBAN 8,3227,MORRIS P S,1,4,1,4,5,0.0,0.0,0.0,0.0,0.0,8,23
Education and Early Childhood,DANCE,DANCE 75,4065,WOLIN-TUPAS R L,2,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,6
Education and Early Childhood,ECE,ECE 2,1867,PEREZ LI,9,2,2,1,1,0.0,2,0.0,0.0,0.0,4,21
Education and Early Childhood,ECE,ECE 2,1868,POURROY D M,23,4,5,1,1,0.0,0.0,0.0,0.0,0.0,4,38
Education and Early Childhood,ECE,ECE 2,1869,OCHOA D,8,5,2,2,7,0.0,0.0,0.0,0.0,0.0,5,29
Education and Early Childhood,ECE,ECE 2,1870,MOSLEY K R,11,3,3,0.0,1,0.0,1,0.0,0.0,0.0,8,27
Education and Early Childhood,ECE,ECE 4,1872,LOPEZ JE,13,2,2,0.0,4,0.0,0.0,0.0,0.0,0.0,8,29
Education and Early Childhood,ECE,ECE 8,1873,ELAM E J,18,7,4,1,3,0.0,0.0,0.0,0.0,0.0,4,37
Education and Early Childhood,ECE,ECE 11,1874,BACKLAR N P,7,0.0,3,0.0,6,0.0,0.0,0.0,0.0,0.0,3,19
Education and Early Childhood,ECE,ECE 11,1875,TALLEDA M L,13,6,4,1,1,0.0,0.0,0.0,0.0,1,3,29
Education and Early Childhood,ECE,ECE 11,1876,LOPEZ JE,18,0.0,3,0.0,10,0.0,0.0,0.0,0.0,0.0,3,34
Education and Early Childhood,ECE,ECE 11,1877,MOSLEY K R,14,9,3,0.0,4,0.0,0.0,0.0,0.0,0.0,5,35
Education and Early Childhood,ECE,ECE 17,1879,LOPEZ JE,5,4,0.0,1,3,0.0,0.0,0.0,0.0,0.0,2,15
Education and Early Childhood,ECE,ECE 17,1880,RICHARD C,22,4,2,1,2,0.0,0.0,0.0,0.0,0.0,4,35
Education and Early Childhood,ECE,ECE 19,1882,ELAM E J,12,5,4,0.0,4,0.0,0.0,0.0,0.0,0.0,2,27
