Department,Subject,Course,Section,Instructor,A,B,C,D,F,NP,P,IX,RD,EW,W,Total
Health Science,NURSNG,NURSNG 7,3639,CURTIS D F,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
Health Science,NURSNG,NURSNG 7,3640,CURTIS D F,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
Health Science,NURSNG,NURSNG 7L,3659,LUU K H,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 7L,3660,LUU K H,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 7L,3663,CURTIS D F,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 7L,3664,CURTIS D F,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 7L,3762,LUU K H,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 7L,3763,LUU K H,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 7L,3764,CURTIS D F,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,14
Health Science,NURSNG,NURSNG 7L,3765,HIRST V M,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 8,3583,CURTIS D F,34,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
Health Science,NURSNG,NURSNG 8L,3584,OKONKWO N N,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 8L,3585,VALCIN-LEWIS F,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 8L,3586,KAMAKIA D,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 8L,3587,FLORES B B,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 9,3656,MCCASKILL C J,22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
Health Science,NURSNG,NURSNG 9L,3652,KHOJA A M,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 9L,3653,KHOJA A M,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,13
Health Science,NURSNG,NURSNG 9L,3654,ISLAS V I,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,15
Health Science,NURSNG,NURSNG 17,3142,VALCIN-LEWIS F,17,8,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,29
Health Science,NURSNG,NURSNG 17,4326,VALCIN-LEWIS F,13,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,39
Health Science,NURSNG,NURSNG 36,3153,CURTIS D F,21,8,1,0.0,4,0.0,0.0,0.0,0.0,0.0,1,35
Health Science,NURSNG,NURSNG 36,3154,CURTIS D F,19,3,1,0.0,4,0.0,0.0,0.0,0.0,0.0,1,28
Health Science,NURSNG,NURSNG 36,3602,WILLIAMS E J,23,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,7,40
Health Science,NURSNG,NURSNG 36,3603,SMITH J M,10,7,4,0.0,7,0.0,1,0.0,0.0,0.0,3,32
Health Science,NURSNG,NURSNG 90,7045,KHOJA A M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Health Science,RES TH,RES TH 1,3436,SANTANA S A,9,4,2,2,2,0.0,0.0,0.0,0.0,0.0,1,20
Health Science,RES TH,RES TH 2,3437,AVILA R A,5,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,8
Health Science,RES TH,RES TH 2,3679,AVILA R A,1,5,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,10
Health Science,RES TH,RES TH 60,3438,SANTANA S A,4,7,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,18
History,ENVRN,ENVRN 14,2337,BORGHEI S C,11,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,26
History,ENVRN,ENVRN 32,2339,FOUSER D C,27,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6,35
History,HIST,HIST 1,2542,BYRNE D,7,8,10,3,7,0.0,0.0,0.0,0.0,0.0,5,40
History,HIST,HIST 1,2543,YEGANEHSHAKIB R,29,2,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,35
History,HIST,HIST 1,2544,BYRNE D,7,10,10,2,8,0.0,0.0,0.0,0.0,0.0,4,41
History,HIST,HIST 1,2545,STILES C L,26,3,5,1,5,0.0,0.0,0.0,0.0,0.0,2,42
History,HIST,HIST 1,2546,SIMON R,18,10,3,1,9,0.0,0.0,0.0,0.0,0.0,4,45
History,HIST,HIST 1,2547,STILES C L,18,7,4,5,8,1,1,0.0,0.0,0.0,1,45
History,HIST,HIST 1,2548,SIMON R,23,4,1,2,10,0.0,1,0.0,0.0,0.0,4,45
History,HIST,HIST 1,2549,STILES C L,16,11,3,0.0,4,0.0,1,0.0,0.0,0.0,4,39
History,HIST,HIST 1,2550,STILES C L,18,9,6,1,2,0.0,1,0.0,0.0,0.0,3,40
History,HIST,HIST 1,2551,BENNETT H M,18,10,3,2,5,1,0.0,0.0,0.0,0.0,5,44
History,HIST,HIST 1,2552,BENNETT H M,17,5,4,1,7,0.0,0.0,0.0,0.0,0.0,10,44
History,HIST,HIST 1,3715,YEGANEHSHAKIB R,19,5,2,0.0,2,0.0,0.0,0.0,0.0,0.0,4,32
History,HIST,HIST 2,2553,MAYNC T M,6,8,8,1,7,0.0,1,0.0,0.0,0.0,7,38
History,HIST,HIST 2,2554,BENNETT H M,22,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25
History,HIST,HIST 2,2555,KENT M L,19,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,10,40
History,HIST,HIST 2,2556,BENNETT H M,13,9,2,0.0,7,0.0,2,0.0,0.0,0.0,4,37
History,HIST,HIST 2,2557,KENT M L,19,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,13,44
History,HIST,HIST 2,2558,BYRNE D,12,4,5,0.0,7,0.0,0.0,0.0,0.0,1,15,44
History,HIST,HIST 2,2559,VERLET M C,8,1,4,1,8,0.0,0.0,0.0,0.0,0.0,14,36
History,HIST,HIST 2,2560,VERLET M C,5,3,1,1,3,1,0.0,1,0.0,0.0,21,36
History,HIST,HIST 3,2561,STILES C L,26,9,2,0.0,1,1,0.0,0.0,0.0,0.0,4,43
History,HIST,HIST 6,2562,GARCIA R M,11,11,3,1,5,0.0,0.0,0.0,0.0,0.0,8,39
History,HIST,HIST 10,2563,SKRIABIN G,27,4,4,1,6,0.0,0.0,0.0,0.0,0.0,2,44
History,HIST,HIST 10,2564,CENTANINO A,29,6,2,0.0,2,0.0,0.0,0.0,0.0,0.0,5,44
History,HIST,HIST 10,2565,MAYNC T M,16,7,6,2,7,1,0.0,0.0,0.0,0.0,7,46
History,HIST,HIST 10,2566,SKRIABIN G,24,9,2,3,4,0.0,0.0,0.0,0.0,0.0,3,45
History,HIST,HIST 10,2567,SKRIABIN G,27,3,4,2,3,0.0,0.0,0.0,0.0,0.0,6,45
History,HIST,HIST 10,2568,CRUZ J S,18,4,1,6,0.0,0.0,0.0,0.0,0.0,0.0,8,37
History,HIST,HIST 10,2569,CENTANINO A,32,6,0.0,0.0,1,0.0,0.0,2,0.0,0.0,5,46
History,HIST,HIST 10,2570,CRUZ J S,17,3,2,5,1,1,0.0,0.0,0.0,0.0,6,35
History,HIST,HIST 10,2571,AMERIAN-DONNELL,10,8,12,0.0,0.0,0.0,1,2,0.0,0.0,11,44
History,HIST,HIST 10,2572,AMERIAN-DONNELL,8,13,11,2,1,0.0,1,0.0,0.0,0.0,6,42
History,HIST,HIST 10,4211,SLAUGHTER M A,23,4,4,1,5,0.0,0.0,0.0,0.0,0.0,7,44
History,HIST,HIST 11,2573,VANBENSCHOTEN W,7,5,3,1,5,1,0.0,0.0,0.0,0.0,11,33
History,HIST,HIST 11,2574,AMERIAN-DONNELL,19,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,21
History,HIST,HIST 11,2575,VANBENSCHOTEN W,5,6,4,1,11,2,0.0,0.0,0.0,0.0,7,36
History,HIST,HIST 11,2576,AMERIAN-DONNELL,12,9,7,0.0,4,0.0,0.0,1,0.0,0.0,9,42
History,HIST,HIST 11,2577,WILKINSON JR E C,20,8,4,2,0.0,0.0,1,2,0.0,0.0,5,42
History,HIST,HIST 11,2578,WILKINSON JR E C,23,1,0.0,4,0.0,0.0,0.0,4,0.0,0.0,5,37
History,HIST,HIST 11,2579,LYNCH S H,13,5,6,4,2,0.0,4,0.0,0.0,0.0,6,40
History,HIST,HIST 11,4212,BOLELLI D,19,13,6,0.0,5,0.0,0.0,0.0,0.0,0.0,2,45
History,HIST,HIST 12,2580,MORENO M,13,12,3,0.0,4,0.0,0.0,0.0,0.0,0.0,7,39
History,HIST,HIST 12,2581,MORENO M,15,5,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,23
History,HIST,HIST 12,2582,MORENO M,10,12,5,4,2,1,1,0.0,0.0,0.0,7,42
History,HIST,HIST 12,2583,CHI J S,18,15,3,1,3,0.0,1,0.0,0.0,0.0,3,44
History,HIST,HIST 12,2584,MANOFF R J,26,10,3,1,2,1,0.0,0.0,0.0,0.0,1,44
History,HIST,HIST 12,2585,MORENO M,5,12,6,4,5,0.0,0.0,0.0,0.0,0.0,11,43
History,HIST,HIST 12,2586,CHI J S,16,10,5,2,9,0.0,0.0,0.0,0.0,0.0,3,45
History,HIST,HIST 12,2587,LYNCH S H,19,10,2,1,2,0.0,1,0.0,0.0,0.0,5,40
History,HIST,HIST 12,2588,VANBENSCHOTEN W,17,5,2,2,5,0.0,0.0,0.0,0.0,0.0,11,42
History,HIST,HIST 13,2589,MCMILLEN R,21,2,3,2,3,0.0,1,0.0,0.0,0.0,2,34
History,HIST,HIST 14,2590,BORGHEI S C,5,5,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,13
History,HIST,HIST 16,2593,CLAYBORNE D,19,0.0,2,2,13,1,0.0,1,0.0,0.0,6,44
History,HIST,HIST 16,2594,MCMILLEN R,32,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,40
History,HIST,HIST 22,2595,YEGANEHSHAKIB R,27,2,1,0.0,6,0.0,0.0,0.0,0.0,0.0,6,42
History,HIST,HIST 27,2596,REILLY B J,12,2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,26,43
History,HIST,HIST 28,2597,BENNETT H M,17,5,2,1,5,1,0.0,0.0,0.0,0.0,10,41
History,HIST,HIST 32,2598,FOUSER D C,5,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,10
History,HIST,HIST 33,2599,REILLY B J,12,5,3,1,5,0.0,1,0.0,0.0,0.0,17,44
History,HIST,HIST 33,2600,REILLY B J,14,3,4,2,3,1,1,0.0,0.0,0.0,12,40
History,HIST,HIST 34,2601,REILLY B J,13,5,3,0.0,3,0.0,0.0,0.0,0.0,0.0,16,40
History,HIST,HIST 34,2602,REILLY B J,11,2,4,1,10,0.0,0.0,0.0,0.0,0.0,14,42
History,HIST,HIST 41,2603,BOLELLI D,27,7,4,0.0,1,0.0,2,0.0,0.0,0.0,4,45
History,HIST,HIST 43,2604,MORENO M,10,11,4,3,4,0.0,0.0,0.0,0.0,0.0,10,42
History,HIST,HIST 53,2605,BOLELLI D,24,3,1,0.0,3,0.0,1,0.0,0.0,0.0,9,41
Athletics and Kinesiology,HEALTH,HEALTH 10,2531,STRONG L M,16,4,5,1,1,0.0,0.0,0.0,0.0,0.0,12,39
Athletics and Kinesiology,HEALTH,HEALTH 10,2532,STRONG L M,8,15,5,3,1,0.0,0.0,0.0,0.0,0.0,6,38
Athletics and Kinesiology,HEALTH,HEALTH 10,2533,ESKRIDGE B M,26,5,3,3,1,0.0,0.0,0.0,0.0,0.0,1,39
Athletics and Kinesiology,HEALTH,HEALTH 10,2534,HANK M E,28,5,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,36
Athletics and Kinesiology,HEALTH,HEALTH 10,2535,ESKRIDGE B M,32,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,9,53
Athletics and Kinesiology,HEALTH,HEALTH 10,2536,HANK M E,29,7,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,39
Athletics and Kinesiology,HEALTH,HEALTH 10,2537,HANK M E,24,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,35
Athletics and Kinesiology,HEALTH,HEALTH 10,2538,METZLER K A,29,5,1,1,1,0.0,0.0,1,0.0,0.0,2,40
Athletics and Kinesiology,HEALTH,HEALTH 10,3689,METZLER K A,28,2,1,1,5,0.0,0.0,0.0,0.0,0.0,2,39
Athletics and Kinesiology,HEALTH,HEALTH 11,2539,SHIMA T H,17,5,1,0.0,3,0.0,0.0,0.0,0.0,0.0,4,30
Athletics and Kinesiology,KIN PE,KIN PE 2,2659,METZLER K A,20,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,28
Athletics and Kinesiology,KIN PE,KIN PE 3,2660,METZLER K A,25,3,4,2,5,0.0,0.0,0.0,0.0,0.0,1,40
Athletics and Kinesiology,KIN PE,KIN PE 4,2661,METZLER K A,26,6,2,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,40
Athletics and Kinesiology,KIN PE,KIN PE 10A,2667,LEDWITH K F,14,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,19
Athletics and Kinesiology,KIN PE,KIN PE 10A,2668,BARNETT R T,8,0.0,0.0,0.0,4,0.0,0.0,1,0.0,0.0,0.0,13
Athletics and Kinesiology,KIN PE,KIN PE 10A,2669,BARNETT R T,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
Athletics and Kinesiology,KIN PE,KIN PE 14,2681,BARRON E A,6,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,11
Athletics and Kinesiology,KIN PE,KIN PE 14B,2682,BARRON E A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Athletics and Kinesiology,KIN PE,KIN PE 17,2687,STRONG L M,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,18
Athletics and Kinesiology,KIN PE,KIN PE 17,2688,THOMAS J L,10,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,15
Athletics and Kinesiology,KIN PE,KIN PE 18,2690,BARNETT R T,6,0.0,3,0.0,1,1,0.0,0.0,0.0,0.0,3,14
Athletics and Kinesiology,KIN PE,KIN PE 19E,2693,PORTER L A,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20
Athletics and Kinesiology,KIN PE,KIN PE 34A,2697,BAGHDASARIAN G,9,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21
Athletics and Kinesiology,KIN PE,KIN PE 41W,2702,EASTCOTT M B,12,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,3,20
Athletics and Kinesiology,KIN PE,KIN PE 41W,2703,EASTCOTT M B,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17
Athletics and Kinesiology,KIN PE,KIN PE 58A,2752,BENNETT J L,7,4,4,1,0.0,0.0,0.0,1,0.0,0.0,2,19
Athletics and Kinesiology,KIN PE,KIN PE 58A,2753,CHAVEZ E C,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,21
Athletics and Kinesiology,KIN PE,KIN PE 58A,2754,BENNETT J L,11,2,5,0.0,1,0.0,0.0,0.0,0.0,0.0,1,20
Athletics and Kinesiology,KIN PE,KIN PE 58A,2755,CHAVEZ E C,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,21
Athletics and Kinesiology,KIN PE,KIN PE 58A,2756,QUALEY K N,21,0.0,1,3,0.0,0.0,1,0.0,0.0,0.0,3,29
Athletics and Kinesiology,KIN PE,KIN PE 58A,2759,PORTER L A,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,16
Athletics and Kinesiology,KIN PE,KIN PE 58A,2760,HUNER K A,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20
Athletics and Kinesiology,KIN PE,KIN PE 58A,4227,HUNER K A,11,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,4,17
Athletics and Kinesiology,KIN PE,KIN PE 58B,2762,CHAVEZ E C,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Athletics and Kinesiology,KIN PE,KIN PE 58B,2763,HUNER K A,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12
Athletics and Kinesiology,KIN PE,KIN PE 58B,2764,BENNETT J L,3,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5
Athletics and Kinesiology,KIN PE,KIN PE 58B,2765,BENNETT J L,3,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5
Athletics and Kinesiology,KIN PE,KIN PE 58B,2766,CHAVEZ E C,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
Athletics and Kinesiology,KIN PE,KIN PE 58B,2768,PORTER L A,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Athletics and Kinesiology,KIN PE,KIN PE 58B,2769,HUNER K A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Athletics and Kinesiology,KIN PE,KIN PE 58B,4228,HUNER K A,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Athletics and Kinesiology,KIN PE,KIN PE 58C,2770,HUNER K A,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7
Athletics and Kinesiology,KIN PE,KIN PE 58C,2771,BENNETT J L,7,2,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,11
Athletics and Kinesiology,KIN PE,KIN PE 58C,2772,CHAVEZ E C,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Athletics and Kinesiology,KIN PE,KIN PE 88A,2775,ROQUE E M,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Athletics and Kinesiology,PRO CR,PRO CR 7,4398,BENDITSON A,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
Athletics and Kinesiology,PRO CR,PRO CR 10,3362,THOMAS J L,22,9,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,40
Athletics and Kinesiology,PRO CR,PRO CR 10,3363,THOMAS J L,10,3,1,0.0,0.0,0.0,0.0,3,0.0,0.0,2,19
Athletics and Kinesiology,PRO CR,PRO CR 10,3364,HANK M E,16,11,7,1,1,0.0,0.0,0.0,0.0,0.0,6,42
Athletics and Kinesiology,PRO CR,PRO CR 11,4355,BECKMAN M,5,9,1,2,4,0.0,0.0,0.0,0.0,0.0,1,22
Athletics and Kinesiology,PRO CR,PRO CR 19,3365,THOMAS J L,6,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,8
Athletics and Kinesiology,VAR PE,VAR PE 11A,3532,HANK M E,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,14
Athletics and Kinesiology,VAR PE,VAR PE 11A,3534,HANK M E,5,3,1,0.0,4,0.0,0.0,0.0,0.0,0.0,3,16
Athletics and Kinesiology,VAR PE,VAR PE 11A,3535,MOSICH N W,10,2,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,15
Athletics and Kinesiology,VAR PE,VAR PE 61,3696,ESKRIDGE B M,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20
Athletics and Kinesiology,VAR PE,VAR PE 61,3716,ESKRIDGE B M,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
Athletics and Kinesiology,VAR PE,VAR PE 61,3717,LEDWITH K F,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12
Athletics and Kinesiology,VAR PE,VAR PE 61,3718,STRONG L M,6,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,7,15
Athletics and Kinesiology,VAR PE,VAR PE 61,3719,THOMAS J L,7,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,13
Athletics and Kinesiology,VAR PE,VAR PE 61,3720,BARRON E A,5,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7
Athletics and Kinesiology,VAR PE,VAR PE 61,3721,BENDITSON A,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Athletics and Kinesiology,VAR PE,VAR PE 61,3722,DOUGLAS T B JR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Athletics and Kinesiology,VAR PE,VAR PE 61,3723,DRUCKMAN C J,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
Athletics and Kinesiology,VAR PE,VAR PE 61,3724,GOLDENSON R M,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Athletics and Kinesiology,VAR PE,VAR PE 61,3725,OWENS K,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Athletics and Kinesiology,VAR PE,VAR PE 61,3726,PIERCE T L,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
Athletics and Kinesiology,VAR PE,VAR PE 61,3727,SILVA L,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Library,LIBR,LIBR 1,2782,PARISE M P,7,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,20
Library,LIBR,LIBR 1,2783,ANTRIM B S,21,5,3,3,3,0.0,0.0,0.0,0.0,1,2,38
Library,LIBR,LIBR 1,2784,ANTRIM B S,28,3,2,0.0,3,0.0,0.0,0.0,0.0,0.0,1,37
Library,LIBR,LIBR 1,4230,BAUTISTA C,11,6,2,0.0,6,1,0.0,0.0,0.0,0.0,12,38
Life Science,ANATMY,ANATMY 1,1116,KANJANAPANGKA J,1,5,2,0.0,1,0.0,0.0,0.0,0.0,0.0,23,32
Life Science,ANATMY,ANATMY 1,1117,HUTCHINSON S C,4,1,7,2,5,0.0,0.0,0.0,0.0,0.0,13,32
Life Science,ANATMY,ANATMY 1,1118,WISSMANN P B,8,3,0.0,1,1,0.0,0.0,0.0,0.0,1,13,27
Life Science,ANATMY,ANATMY 1,1119,NGO-HAZELETT P,3,5,3,1,8,0.0,1,0.0,0.0,0.0,9,30
Life Science,ANATMY,ANATMY 1,1120,OLSEN B D,1,2,4,1,6,0.0,0.0,0.0,0.0,0.0,9,23
Life Science,ANATMY,ANATMY 1,1121,BUTTERWORTH P R,2,3,3,3,2,0.0,1,0.0,0.0,0.0,11,25
Life Science,ANATMY,ANATMY 1,1122,HUTCHINSON S C,2,2,2,2,3,2,0.0,0.0,0.0,0.0,12,25
Life Science,ANATMY,ANATMY 1,1123,GRANT C,3,7,5,3,1,0.0,1,0.0,0.0,0.0,8,28
Life Science,ANATMY,ANATMY 1,1124,WISSMANN P B,9,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,11,26
Life Science,ANATMY,ANATMY 1,1125,WILLIAMS R R,12,7,6,0.0,3,0.0,0.0,0.0,0.0,0.0,6,34
Life Science,ANATMY,ANATMY 1,1126,GRANT C,10,6,2,3,4,0.0,0.0,0.0,0.0,0.0,5,30
Life Science,ANATMY,ANATMY 1,1127,PHAM D,2,3,4,3,3,1,0.0,0.0,0.0,0.0,12,28
Life Science,ANATMY,ANATMY 1,3714,DEMIRJIAN N L,1,0.0,1,1,4,0.0,0.0,0.0,0.0,0.0,10,17
Life Science,ANATMY,ANATMY 1,4010,YOUSEF N M,4,6,3,0.0,2,0.0,0.0,0.0,0.0,0.0,14,29
Life Science,ANATMY,ANATMY 1,4012,LE M K,6,8,6,4,2,1,0.0,0.0,0.0,0.0,9,36
Life Science,ANATMY,ANATMY 1,4013,FICKBOHM D J,17,4,1,1,1,0.0,0.0,0.0,0.0,1,3,28
Life Science,ANATMY,ANATMY 1,4014,FICKBOHM D J,8,12,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1,24
Life Science,ANATMY,ANATMY 2,1129,ELLIS C L,6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Life Science,BIOL,BIOL 2,1254,DAI Z J,8,16,5,6,3,0.0,0.0,0.0,0.0,0.0,2,40
Life Science,BIOL,BIOL 2,1255,JOHNSON K,10,9,8,3,6,1,0.0,0.0,0.0,0.0,7,44
Life Science,BIOL,BIOL 2,1257,JORDAN E A,9,13,8,0.0,1,0.0,4,2,0.0,0.0,4,41
Life Science,BIOL,BIOL 2,1258,DAI Z J,11,13,3,6,4,0.0,1,0.0,0.0,0.0,4,42
Life Science,BIOL,BIOL 2,1259,YOUSEF N M,7,7,4,2,4,0.0,0.0,1,0.0,0.0,13,38
Life Science,BIOL,BIOL 2,1260,FLORES MA,22,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41
Life Science,BIOL,BIOL 2,1261,SAKURAI D S,7,9,12,5,5,0.0,1,0.0,0.0,1,6,46
Life Science,BIOL,BIOL 2,1262,CHEN T T,8,4,7,2,5,1,1,0.0,0.0,0.0,4,32
Life Science,BIOL,BIOL 2,1263,CHEN T T,4,3,6,1,2,0.0,0.0,0.0,0.0,0.0,7,23
Life Science,BIOL,BIOL 2,1264,JOHNSON JA J,18,4,3,0.0,4,0.0,0.0,0.0,0.0,0.0,3,32
Life Science,BIOL,BIOL 2,1265,SAKURAI D S,6,9,8,1,3,0.0,2,0.0,0.0,0.0,7,36
Life Science,BIOL,BIOL 3,1266,RAYMER P C,13,3,5,3,2,0.0,3,0.0,0.0,0.0,3,32
Life Science,BIOL,BIOL 3,1267,KIM-RAJAB O S,5,6,3,0.0,1,1,1,0.0,0.0,0.0,5,22
Life Science,BIOL,BIOL 3,1268,JORDAN E A,4,4,12,0.0,6,0.0,3,0.0,0.0,0.0,2,31
Life Science,BIOL,BIOL 3,1269,VON DER OHE C G,15,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25
Life Science,BIOL,BIOL 3,1270,RAYMER P C,16,3,2,2,2,0.0,1,1,0.0,0.0,4,31
Life Science,BIOL,BIOL 3,1271,JAYACHANDRAN S,15,5,3,0.0,0.0,0.0,1,1,0.0,0.0,2,27
Life Science,BIOL,BIOL 3,1272,COURTNEY A,25,2,0.0,1,1,1,2,0.0,0.0,0.0,0.0,32
Life Science,BIOL,BIOL 3,1273,COURTNEY A,18,3,2,0.0,0.0,0.0,1,0.0,0.0,0.0,1,25
Life Science,BIOL,BIOL 3,1274,DENMON A P,1,1,5,1,6,1,2,0.0,0.0,0.0,8,25
Life Science,BIOL,BIOL 3,1275,DENMON A P,2,2,5,1,3,1,0.0,0.0,0.0,0.0,9,23
Life Science,BIOL,BIOL 3,1276,NICHOLS L B,4,4,9,3,1,0.0,1,0.0,0.0,1,7,30
