Department,Subject,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,W,EW,Total
Philosophy and Social Science,ECON,ECON 2,1906,BROWN B C,31.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44
Philosophy and Social Science,ECON,ECON 2,1907,BROWN B C,29.0,9.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,47
Philosophy and Social Science,ECON,ECON 2,3495,ABDEL-RAHMAN A,7.0,8.0,5.0,1.0,6.0,0.0,2.0,0.0,0.0,6.0,35
Philosophy and Social Science,ECON,ECON 2,4088,CARTER T D,31.0,20.0,15.0,4.0,7.0,0.0,1.0,1.0,0.0,3.0,82
Philosophy and Social Science,ECON,ECON 4,1908,URRUTIA A Q,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,14
Philosophy and Social Science,ECON,ECON 5,1909,BERMAN DIANNE R,5.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,18
Philosophy and Social Science,ECON,ECON 5,1911,BERMAN DIANNE R,3.0,8.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,24
Philosophy and Social Science,ECON,ECON 15,1912,ABDEL-RAHMAN A,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22
Philosophy and Social Science,ECON,ECON 15,1913,KANG K,17.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,29
Philosophy and Social Science,ECON,ECON 15,1914,ABDEL-RAHMAN A,8.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17
Philosophy and Social Science,ENVRN,ENVRN 4,2218,URRUTIA A Q,9.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,26
Philosophy and Social Science,GLOBAL,GLOBAL 5,2363,BERMAN DIANNE R,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,9
Philosophy and Social Science,GLOBAL,GLOBAL 5,2365,BERMAN DIANNE R,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,7
Philosophy and Social Science,GLOBAL,GLOBAL 10,2366,MONTEIRO N,9.0,12.0,1.0,2.0,2.0,1.0,0.0,0.0,6.0,6.0,39
Philosophy and Social Science,HIST,HIST 15,2426,ABDEL-RAHMAN A,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10
Philosophy and Social Science,HIST,HIST 15,2427,KANG K,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16
Philosophy and Social Science,HIST,HIST 15,2428,ABDEL-RAHMAN A,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12
Philosophy and Social Science,PHILOS,PHILOS 1,2936,GARCIA GUS,25.0,4.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,5.0,45
Philosophy and Social Science,PHILOS,PHILOS 1,2937,KATHERINE A L,14.0,7.0,8.0,2.0,0.0,0.0,0.0,0.0,8.0,5.0,44
Philosophy and Social Science,PHILOS,PHILOS 1,2938,DAILY M S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25
Philosophy and Social Science,PHILOS,PHILOS 1,2939,GARCIA GUS,27.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,7.0,2.0,45
Philosophy and Social Science,PHILOS,PHILOS 1,2940,DAILY M S,35.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,45
Philosophy and Social Science,PHILOS,PHILOS 1,2941,KATHERINE A L,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,40
Philosophy and Social Science,PHILOS,PHILOS 1,2942,MOHSEN A M,24.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,6.0,3.0,40
Philosophy and Social Science,PHILOS,PHILOS 1,2943,MOHSEN A M,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,35
Philosophy and Social Science,PHILOS,PHILOS 1,2944,MOHSEN A M,13.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,35
Philosophy and Social Science,PHILOS,PHILOS 1,2945,QUESADA D M,38.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,46
Philosophy and Social Science,PHILOS,PHILOS 1,2946,KATHERINE A L,8.0,12.0,11.0,2.0,1.0,0.0,0.0,0.0,4.0,6.0,44
Philosophy and Social Science,PHILOS,PHILOS 1,2947,ORTEGA G R,28.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,41
Philosophy and Social Science,PHILOS,PHILOS 1,2948,ORTEGA G R,19.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,37
Philosophy and Social Science,PHILOS,PHILOS 1,3481,QUESADA D M,31.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,45
Philosophy and Social Science,PHILOS,PHILOS 1,3496,MORRIS S,5.0,7.0,7.0,3.0,6.0,2.0,1.0,0.0,4.0,6.0,41
Philosophy and Social Science,PHILOS,PHILOS 2,2949,KLUMPE P A,27.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,3.0,45
Philosophy and Social Science,PHILOS,PHILOS 2,2950,KLUMPE P A,27.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,1.0,43
Philosophy and Social Science,PHILOS,PHILOS 2,2951,DAILY M S,29.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,47
Philosophy and Social Science,PHILOS,PHILOS 3,2952,MOHSEN A M,21.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,36
Philosophy and Social Science,PHILOS,PHILOS 3,2953,MOHSEN A M,10.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,12.0,0.0,32
Philosophy and Social Science,PHILOS,PHILOS 5,2954,MORRIS S,15.0,11.0,8.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,43
Philosophy and Social Science,PHILOS,PHILOS 5,2955,MORRIS S,10.0,10.0,10.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,39
Philosophy and Social Science,PHILOS,PHILOS 7,2956,KATHERINE A L,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,36
Philosophy and Social Science,PHILOS,PHILOS 7,2958,ORTEGA G R,13.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,39
Philosophy and Social Science,PHILOS,PHILOS 9,2959,KLUMPE P A,9.0,7.0,2.0,2.0,5.0,0.0,1.0,0.0,7.0,4.0,37
Philosophy and Social Science,PHILOS,PHILOS 9,2960,KLUMPE P A,12.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,28
Philosophy and Social Science,PHILOS,PHILOS 22,2961,QUESADA D M,33.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,45
Philosophy and Social Science,PHILOS,PHILOS 51,2962,OIFER E R,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,11
Philosophy and Social Science,PHILOS,PHILOS 51,2963,OIFER E R,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10
Philosophy and Social Science,PHILOS,PHILOS 51,2964,OIFER E R,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6
Philosophy and Social Science,PHILOS,PHILOS 52,2965,KURVINK S J,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13
Philosophy and Social Science,PHILOS,PHILOS 88A,2967,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,PHILOS,PHILOS 88B,2969,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,POL SC,POL SC 1,3033,TAHVILDARANJES,48.0,7.0,2.0,3.0,5.0,0.0,1.0,0.0,5.0,3.0,74
Philosophy and Social Science,POL SC,POL SC 1,3034,WOODS V,12.0,4.0,5.0,4.0,7.0,0.0,0.0,0.0,6.0,5.0,43
Philosophy and Social Science,POL SC,POL SC 1,3035,TAHVILDARANJES,52.0,12.0,8.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,81
Philosophy and Social Science,POL SC,POL SC 1,3036,WOODS V,16.0,4.0,8.0,4.0,0.0,0.0,1.0,1.0,2.0,5.0,41
Philosophy and Social Science,POL SC,POL SC 1,3037,BUCKLEY A D,24.0,5.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,44
Philosophy and Social Science,POL SC,POL SC 1,3038,WOODS V,18.0,9.0,4.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,42
Philosophy and Social Science,POL SC,POL SC 1,3039,TAHVILDARANJES,64.0,9.0,6.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,85
Philosophy and Social Science,POL SC,POL SC 1,3040,KURVINK S J,20.0,9.0,4.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,45
Philosophy and Social Science,POL SC,POL SC 1,3041,SCHULTZ C K,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,21
Philosophy and Social Science,POL SC,POL SC 1,3042,BUCKLEY A D,10.0,18.0,6.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,41
Philosophy and Social Science,POL SC,POL SC 1,3043,TAHVILDARANJES,84.0,23.0,13.0,1.0,4.0,1.0,0.0,0.0,11.0,3.0,140
Philosophy and Social Science,POL SC,POL SC 1,3044,GORGIE F J,20.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,35
Philosophy and Social Science,POL SC,POL SC 1,3045,TAHVILDARANJES,95.0,12.0,6.0,3.0,7.0,2.0,1.0,0.0,9.0,8.0,143
Philosophy and Social Science,POL SC,POL SC 1,3046,SCHULTZ C K,10.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,7.0,26
Philosophy and Social Science,POL SC,POL SC 1,3047,GORGIE F J,19.0,3.0,4.0,2.0,6.0,1.0,0.0,0.0,0.0,2.0,37
Philosophy and Social Science,POL SC,POL SC 1,3048,BUCKLEY A D,4.0,12.0,2.0,3.0,3.0,0.0,0.0,0.0,7.0,4.0,35
Philosophy and Social Science,POL SC,POL SC 1,3049,GORGIE F J,21.0,3.0,1.0,3.0,6.0,1.0,0.0,0.0,1.0,2.0,38
Philosophy and Social Science,POL SC,POL SC 1,3325,KURVINK S J,20.0,10.0,2.0,0.0,5.0,0.0,0.0,3.0,2.0,2.0,44
Philosophy and Social Science,POL SC,POL SC 1,3415,GROPER R P,3.0,10.0,5.0,1.0,7.0,0.0,0.0,0.0,2.0,1.0,29
Philosophy and Social Science,POL SC,POL SC 1,3437,GROPER R P,2.0,7.0,10.0,3.0,6.0,0.0,1.0,0.0,0.0,3.0,32
Philosophy and Social Science,POL SC,POL SC 1,3470,GROPER R P,3.0,8.0,7.0,0.0,10.0,0.0,0.0,0.0,2.0,2.0,32
Philosophy and Social Science,POL SC,POL SC 2,3050,GABLER C L,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,22
Philosophy and Social Science,POL SC,POL SC 2,3051,BUCKLEY A D,7.0,7.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,24
Philosophy and Social Science,POL SC,POL SC 2,3052,GABLER C L,22.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,41
Philosophy and Social Science,POL SC,POL SC 2,3053,BERMAN DIANNE R,7.0,5.0,5.0,1.0,14.0,0.0,0.0,0.0,2.0,6.0,40
Philosophy and Social Science,POL SC,POL SC 2,3054,BUCKLEY A D,15.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,39
Philosophy and Social Science,POL SC,POL SC 2,3055,GABLER C L,16.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,36
Philosophy and Social Science,POL SC,POL SC 5,3056,BERMAN DIANNE R,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,10
Philosophy and Social Science,POL SC,POL SC 5,3058,BERMAN DIANNE R,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,11
Philosophy and Social Science,POL SC,POL SC 7,3059,BERMAN DIANNE R,6.0,6.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,28
Philosophy and Social Science,POL SC,POL SC 7,3060,BUCKLEY A D,28.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,42
Philosophy and Social Science,POL SC,POL SC 7,3061,BUCKLEY A D,16.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23
Philosophy and Social Science,POL SC,POL SC 24,3062,GABLER C L,18.0,2.0,4.0,0.0,11.0,0.0,1.0,0.0,0.0,7.0,43
Philosophy and Social Science,POL SC,POL SC 24,3063,GABLER C L,18.0,9.0,1.0,2.0,6.0,0.0,2.0,0.0,1.0,4.0,43
Philosophy and Social Science,POL SC,POL SC 31,3064,DAVIS SH L,12.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,22
Philosophy and Social Science,POL SC,POL SC 31,3065,DAVIS SH L,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5
Philosophy and Social Science,POL SC,POL SC 31,3066,GELFELD D W,11.0,6.0,2.0,1.0,5.0,2.0,0.0,0.0,1.0,5.0,33
Philosophy and Social Science,POL SC,POL SC 51,3067,OIFER E R,11.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,30
Philosophy and Social Science,POL SC,POL SC 51,3068,OIFER E R,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9
Philosophy and Social Science,POL SC,POL SC 51,3069,OIFER E R,5.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,36
Philosophy and Social Science,POL SC,POL SC 52,3070,KURVINK S J,18.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,29
Philosophy and Social Science,POL SC,POL SC 88A,3071,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,POL SC,POL SC 88A,3072,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,POL SC,POL SC 88B,3073,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,POL SC,POL SC 95,3075,TAHVILDARANJESS R A,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,10
Philosophy and Social Science,SOCIOL,SOCIOL 1,3184,D DEL PICCOLO G,13.0,10.0,7.0,1.0,10.0,0.0,1.0,1.0,3.0,1.0,47
Philosophy and Social Science,SOCIOL,SOCIOL 1,3185,ROMO R,16.0,12.0,3.0,0.0,0.0,4.0,2.0,1.0,5.0,2.0,45
Philosophy and Social Science,SOCIOL,SOCIOL 1,3186,CRAWFORD A,19.0,8.0,6.0,2.0,7.0,1.0,0.0,0.0,0.0,3.0,46
Philosophy and Social Science,SOCIOL,SOCIOL 1,3187,CRAWFORD A,22.0,3.0,6.0,1.0,7.0,1.0,2.0,0.0,0.0,3.0,45
Philosophy and Social Science,SOCIOL,SOCIOL 1,3188,THING J P,15.0,7.0,3.0,5.0,8.0,2.0,3.0,1.0,2.0,0.0,46
Philosophy and Social Science,SOCIOL,SOCIOL 1,3189,SCAIFE M L,1.0,10.0,9.0,2.0,11.0,0.0,0.0,0.0,4.0,3.0,40
Philosophy and Social Science,SOCIOL,SOCIOL 1,3190,CRAWFORD A,17.0,10.0,5.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,42
Philosophy and Social Science,SOCIOL,SOCIOL 1,3191,THING J P,20.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25
Philosophy and Social Science,SOCIOL,SOCIOL 1,3192,ROMO R,32.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,46
Philosophy and Social Science,SOCIOL,SOCIOL 1,3193,ROMO R,39.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44
Philosophy and Social Science,SOCIOL,SOCIOL 1,3194,THING J P,27.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,41
Philosophy and Social Science,SOCIOL,SOCIOL 1,3195,GHEYTANCHI E,33.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42
Philosophy and Social Science,SOCIOL,SOCIOL 1,3196,GHEYTANCHI E,21.0,8.0,3.0,0.0,7.0,0.0,0.0,0.0,2.0,4.0,45
Philosophy and Social Science,SOCIOL,SOCIOL 1,3197,FUJIWARA M,34.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,42
Philosophy and Social Science,SOCIOL,SOCIOL 1,3198,KIM SOO MEE,12.0,1.0,2.0,0.0,14.0,0.0,0.0,0.0,5.0,8.0,42
Philosophy and Social Science,SOCIOL,SOCIOL 1,3199,SCAIFE M L,21.0,11.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,43
Philosophy and Social Science,SOCIOL,SOCIOL 1,3200,THING J P,25.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,37
Philosophy and Social Science,SOCIOL,SOCIOL 1,3201,GHEYTANCHI E,26.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41
Philosophy and Social Science,SOCIOL,SOCIOL 1,3202,DISHMAN W H,12.0,8.0,2.0,3.0,1.0,0.0,0.0,0.0,9.0,2.0,37
Philosophy and Social Science,SOCIOL,SOCIOL 1,3203,CRAWFORD A,21.0,5.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0,42
Philosophy and Social Science,SOCIOL,SOCIOL 1,3204,KIM SOO MEE,15.0,3.0,0.0,1.0,15.0,0.0,1.0,0.0,2.0,7.0,44
Philosophy and Social Science,SOCIOL,SOCIOL 1,3404,WILLIAMS LEON T,23.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32
Philosophy and Social Science,SOCIOL,SOCIOL 1,3409,KIM SOO MEE,19.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,36
Philosophy and Social Science,SOCIOL,SOCIOL 1,3412,FUJIWARA M,31.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41
Philosophy and Social Science,SOCIOL,SOCIOL 1,3438,ANDRADA A V,4.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,7.0,7.0,25
Philosophy and Social Science,SOCIOL,SOCIOL 1,3461,ANDRADA A V,6.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,8.0,11.0,33
Philosophy and Social Science,SOCIOL,SOCIOL 1,3480,ANDRADA A V,2.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,10.0,4.0,25
Philosophy and Social Science,SOCIOL,SOCIOL 1,3499,THING J P,16.0,5.0,3.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,35
Philosophy and Social Science,SOCIOL,SOCIOL 2,3205,SCAIFE M L,2.0,12.0,6.0,5.0,5.0,1.0,1.0,0.0,4.0,4.0,40
Philosophy and Social Science,SOCIOL,SOCIOL 2,3206,WILLIAMS LEON T,27.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,34
Philosophy and Social Science,SOCIOL,SOCIOL 4,3207,WILLIAMS LEON T,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39
Philosophy and Social Science,SOCIOL,SOCIOL 30,3208,CRAWFORD A,12.0,6.0,8.0,3.0,7.0,0.0,1.0,1.0,0.0,3.0,41
Philosophy and Social Science,SOCIOL,SOCIOL 33,3209,THING J P,16.0,6.0,2.0,1.0,5.0,0.0,0.0,1.0,4.0,3.0,38
Philosophy and Social Science,SOCIOL,SOCIOL 33,3210,KLEIN M C,28.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,39
Philosophy and Social Science,SOCIOL,SOCIOL 34,3211,ROMO R,15.0,17.0,2.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,47
Philosophy and Social Science,SOCIOL,SOCIOL 34,3212,FUJIWARA M,29.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,40
Philosophy and Social Science,SOCIOL,SOCIOL 88B,3216,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,WGS,WGS 10,3284,BRICKLEY B,17.0,9.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,35
Philosophy and Social Science,WGS,WGS 10,3285,MANOFF R J,19.0,9.0,1.0,2.0,6.0,3.0,1.0,0.0,3.0,0.0,44
Philosophy and Social Science,WGS,WGS 10,3286,KLEIN M C,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,26
Philosophy and Social Science,WGS,WGS 10,3287,KLEIN M C,21.0,7.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,38
Philosophy and Social Science,WGS,WGS 30,3288,WESTERBAND Y,23.0,6.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,2.0,43
Philosophy and Social Science,WGS,WGS 30,3289,WESTERBAND Y,25.0,6.0,1.0,0.0,6.0,2.0,0.0,0.0,4.0,2.0,46
Philosophy and Social Science,WGS,WGS 40,3290,WESTERBAND Y,19.0,7.0,1.0,0.0,9.0,1.0,1.0,0.0,1.0,5.0,44
Photography and Fashion,FASHN,FASHN 1,2266,IVAS L,20.0,5.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,35
Photography and Fashion,FASHN,FASHN 1,2267,IVAS L,16.0,2.0,3.0,1.0,8.0,0.0,1.0,0.0,2.0,2.0,35
Photography and Fashion,FASHN,FASHN 1,2268,ARMSTRONG R W,17.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,34
Photography and Fashion,FASHN,FASHN 1,2269,ARMSTRONG R W,19.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,38
Photography and Fashion,FASHN,FASHN 1,4103,REINER H G,13.0,7.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,32
Photography and Fashion,FASHN,FASHN 2,2270,LAKE R G,10.0,10.0,6.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,35
Photography and Fashion,FASHN,FASHN 2,4104,ARMSTRONG R W,17.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,1.0,33
Photography and Fashion,FASHN,FASHN 2,4105,ARMSTRONG R W,15.0,2.0,2.0,0.0,8.0,0.0,1.0,0.0,2.0,0.0,30
Photography and Fashion,FASHN,FASHN 3,2271,ARDELL J B,10.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,5.0,24
Photography and Fashion,FASHN,FASHN 3,2272,KHACHMANYAN S,7.0,2.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,25
Photography and Fashion,FASHN,FASHN 3,2273,LOUIS L N,11.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,23
Photography and Fashion,FASHN,FASHN 3,4106,SHIGROFF S,9.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,25
Photography and Fashion,FASHN,FASHN 5,2274,KOLKO S R,9.0,7.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,28
Photography and Fashion,FASHN,FASHN 5,2275,KOLKO S R,7.0,7.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,27
Photography and Fashion,FASHN,FASHN 6A,2276,LOUIS L N,7.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,5.0,24
Photography and Fashion,FASHN,FASHN 6A,2277,LOUIS L N,8.0,5.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,25
Photography and Fashion,FASHN,FASHN 6B,4107,LOUIS L N,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,17
Photography and Fashion,FASHN,FASHN 7,2278,LAKE R G,11.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,26
Photography and Fashion,FASHN,FASHN 8,2279,REINER H G,14.0,8.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,33
Photography and Fashion,FASHN,FASHN 8,2280,ARMSTRONG J I,23.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,35
Photography and Fashion,FASHN,FASHN 9A,2281,ARMSTRONG J I,7.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,19
Photography and Fashion,FASHN,FASHN 9A,4108,REINER H G,6.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,24
Photography and Fashion,FASHN,FASHN 10,2282,COOPER S A,15.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,24
Photography and Fashion,FASHN,FASHN 11,2283,COOPER S A,7.0,3.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,19
Photography and Fashion,FASHN,FASHN 13,2284,ARDELL J B,13.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,23
Photography and Fashion,FASHN,FASHN 15,2285,IVAS L,27.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,37
Photography and Fashion,FASHN,FASHN 18,2286,ARMSTRONG R W,20.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,27
Photography and Fashion,FASHN,FASHN 20,2287,IVAS L,25.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,33
Photography and Fashion,FASHN,FASHN 88A,2288,ARMSTRONG R W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Photography and Fashion,PHOTO,PHOTO 1,2970,MANGUS E P,10.0,2.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,25
Photography and Fashion,PHOTO,PHOTO 1,2972,MOHR C D,8.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,21
Photography and Fashion,PHOTO,PHOTO 1,2973,THAWLEY J,13.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0,1.0,1.0,31
Photography and Fashion,PHOTO,PHOTO 1,2974,MOHR C D,9.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,25
Photography and Fashion,PHOTO,PHOTO 1,2975,BRIGGS T H,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Photography and Fashion,PHOTO,PHOTO 1,2976,WITHERS J J,6.0,9.0,4.0,2.0,4.0,1.0,2.0,0.0,3.0,4.0,35
Photography and Fashion,PHOTO,PHOTO 1,2979,MANGUS E P,20.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,27
Photography and Fashion,PHOTO,PHOTO 1,2981,MANGUS E P,13.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,26
Photography and Fashion,PHOTO,PHOTO 1,2983,WITHERS J J,5.0,10.0,7.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,33
Photography and Fashion,PHOTO,PHOTO 1,2984,NELSON H,6.0,1.0,1.0,0.0,9.0,0.0,2.0,0.0,6.0,5.0,30
Photography and Fashion,PHOTO,PHOTO 1,2985,STEIL R J,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
