Department,Subject,Course,Instructor,A,B,C,D,F,IP,IX,NP,P,RD,W,Total
Modern Languages and Culture,SPAN,SPAN 31A,CANDELARIA C,5.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,21
Music,MUSIC,MUSIC 1,CHEESMAN J M,14.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23
Music,MUSIC,MUSIC 1,DRISCOLL B S,22.0,6.0,10.0,6.0,13.0,0.0,0.0,0.0,1.0,0.0,20.0,78
Music,MUSIC,MUSIC 1,HOLT D K,9.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,32
Music,MUSIC,MUSIC 1,SELVEY J D,9.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,27
Music,MUSIC,MUSIC 1,TAKESUE S A,5.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,27
Music,MUSIC,MUSIC 2,DRISCOLL B S,7.0,8.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,29
Music,MUSIC,MUSIC 2,SELVEY J D,5.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,21
Music,MUSIC,MUSIC 3,GOODMAN D B,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23
Music,MUSIC,MUSIC 4,GOODMAN D B,10.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19
Music,MUSIC,MUSIC 6,CHEESMAN J M,5.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,21
Music,MUSIC,MUSIC 6,DRISCOLL B S,11.0,3.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,29
Music,MUSIC,MUSIC 7,GOODMAN D B,8.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23
Music,MUSIC,MUSIC 8,GOODMAN D B,8.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
Music,MUSIC,MUSIC 31,BERGMAN J F,9.0,3.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,22
Music,MUSIC,MUSIC 32,BERGMAN J F,31.0,17.0,14.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,21.0,99
Music,MUSIC,MUSIC 32,DRISCOLL B S,14.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,35
Music,MUSIC,MUSIC 32,GOODMAN D B,4.0,6.0,4.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,25
Music,MUSIC,MUSIC 32,ZUSMAN S P,18.0,13.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,42
Music,MUSIC,MUSIC 33,FIDDMONT F K,97.0,34.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,154
Music,MUSIC,MUSIC 33,ONEAL K A,122.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,133
Music,MUSIC,MUSIC 33,TERRY L,32.0,18.0,10.0,9.0,15.0,0.0,0.0,0.0,2.0,0.0,8.0,94
Music,MUSIC,MUSIC 36,CHEESMAN J M,26.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,35
Music,MUSIC,MUSIC 36,PARNELL D J,15.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,23
Music,MUSIC,MUSIC 37,ALVISO J R,7.0,3.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,30
Music,MUSIC,MUSIC 42,DE STEFANO J D,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19
Music,MUSIC,MUSIC 45,MARTIN A F,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7
Music,MUSIC,MUSIC 50A,DE STEFANO J D,19.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,29
Music,MUSIC,MUSIC 50A,OLIVER G A,4.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,18
Music,MUSIC,MUSIC 50A,PARNELL D J,12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,23
Music,MUSIC,MUSIC 50A,SELVEY J D,5.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,21
Music,MUSIC,MUSIC 50B,DE STEFANO J D,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
Music,MUSIC,MUSIC 50B,OLIVER G A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8
Music,MUSIC,MUSIC 50B,PARNELL D J,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9
Music,MUSIC,MUSIC 50B,SELVEY J D,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10
Music,MUSIC,MUSIC 52,HARROP A M,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Music,MUSIC,MUSIC 53,PREPONIS A,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,28
Music,MUSIC,MUSIC 55,SELVEY J D,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20
Music,MUSIC,MUSIC 57,PARNELL D J,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23
Music,MUSIC,MUSIC 59,SELVEY J D,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24
Music,MUSIC,MUSIC 59,SORENSEN K E,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Music,MUSIC,MUSIC 60A,GLIADKOVSKAYA E,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18
Music,MUSIC,MUSIC 60A,KIM J,5.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,16
Music,MUSIC,MUSIC 60A,KOZLOVA YU V,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,18
Music,MUSIC,MUSIC 60A,SCHREINER G,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21
Music,MUSIC,MUSIC 60A,STERLING J,20.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,54
Music,MUSIC,MUSIC 60B,GLIADKOVSKAYA E,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,13
Music,MUSIC,MUSIC 60B,KIM J,9.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,18
Music,MUSIC,MUSIC 60B,KOZLOVA YU V,11.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,25
Music,MUSIC,MUSIC 60C,GLIADKOVSKAYA E,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Music,MUSIC,MUSIC 60C,KIM J,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Music,MUSIC,MUSIC 60D,GLIADKOVSKAYA E,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Music,MUSIC,MUSIC 60D,KIM J,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Music,MUSIC,MUSIC 64,KOZLOVA YU V,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18
Music,MUSIC,MUSIC 65B,AGUIAR J A,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,16
Music,MUSIC,MUSIC 66,TAKESUE S A,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,13
Music,MUSIC,MUSIC 70A,SANDERSON A,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11
Music,MUSIC,MUSIC 70B,SANDERSON A,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Music,MUSIC,MUSIC 73A,SMITH ME M,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9
Music,MUSIC,MUSIC 73B,SMITH ME M,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11
Music,MUSIC,MUSIC 74,STONE B D,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20
Music,MUSIC,MUSIC 77,MC KEOWN K O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,16
Music,MUSIC,MUSIC 78,FIDDMONT F K,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15
Music,MUSIC,MUSIC 78,WHALEY T L,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Music,MUSIC,MUSIC 84A,CHEESMAN J M,13.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,23
Music,MUSIC,MUSIC 84A,HARMON J M,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,52
Music,MUSIC,MUSIC 84A,SCHULMAN J,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13
Music,MUSIC,MUSIC 84B,CHEESMAN J M,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,22
Music,MUSIC,MUSIC 84C,HARMON J M,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19
Music,MUSIC,MUSIC 87A,CHEESMAN J M,11.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,19
Music,MUSIC,MUSIC 87B,CHEESMAN J M,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Music,MUSIC,MUSIC 88A,KOZLOVA YU V,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
Music,MUSIC,MUSIC 88B,KOZLOVA YU V,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Music,MUSIC,MUSIC 92,DRISCOLL B S,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
Music,MUSIC,MUSIC 94,DRISCOLL B S,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
Philosophy and Social Science,ECON,ECON 1,BROWN B C,31.0,21.0,4.0,3.0,12.0,0.0,0.0,1.0,2.0,0.0,9.0,83
Philosophy and Social Science,ECON,ECON 1,CARTER T D,17.0,20.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,64
Philosophy and Social Science,ECON,ECON 1,CHAN A K‐C,13.0,24.0,24.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0,25.0,151
Philosophy and Social Science,ECON,ECON 1,GARCIA C P,52.0,29.0,25.0,13.0,53.0,0.0,1.0,0.0,0.0,0.0,16.0,189
Philosophy and Social Science,ECON,ECON 1,GURTOVOY J,32.0,19.0,8.0,2.0,24.0,0.0,0.0,0.0,1.0,0.0,30.0,116
Philosophy and Social Science,ECON,ECON 1,KESKINEL M,64.0,16.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,87
Philosophy and Social Science,ECON,ECON 1,MARSCHALL B A,21.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,38
Philosophy and Social Science,ECON,ECON 1,SU B C,29.0,8.0,8.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,16.0,72
Philosophy and Social Science,ECON,ECON 1,URRUTIA A Q,60.0,31.0,33.0,10.0,22.0,0.0,0.0,3.0,2.0,0.0,21.0,182
Philosophy and Social Science,ECON,ECON 2,BATTISTA C,50.0,56.0,31.0,10.0,36.0,0.0,0.0,0.0,1.0,0.0,51.0,235
Philosophy and Social Science,ECON,ECON 2,BROWN B C,19.0,7.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,40
Philosophy and Social Science,ECON,ECON 2,CARTER T D,12.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,36
Philosophy and Social Science,ECON,ECON 2,CHAN A K‐C,17.0,29.0,29.0,11.0,25.0,0.0,0.0,1.0,0.0,0.0,36.0,148
Philosophy and Social Science,ECON,ECON 2,GARCIA C P,65.0,13.0,13.0,4.0,27.0,0.0,2.0,0.0,0.0,0.0,12.0,136
Philosophy and Social Science,ECON,ECON 2,KESKINEL M,19.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,46
Philosophy and Social Science,ECON,ECON 2,MARSCHALL B A,46.0,10.0,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,76
Philosophy and Social Science,ECON,ECON 2,SU B C,30.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,46
Philosophy and Social Science,ECON,ECON 5,RABACH E R,17.0,17.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,60
Philosophy and Social Science,ECON,ECON 15,RABACH E R,28.0,15.0,13.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,36.0,104
Philosophy and Social Science,GLOBAL,GLOBAL 5,RABACH E R,12.0,7.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,48
Philosophy and Social Science,GLOBAL,GLOBAL 10,MONTEIRO N,22.0,11.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,4.0,45
Philosophy and Social Science,HIST,HIST 15,RABACH E R,7.0,4.0,6.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0,36
Philosophy and Social Science,PHILOS,PHILOS 1,BENNET S E,34.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,41
Philosophy and Social Science,PHILOS,PHILOS 1,DAILY M S,31.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,48
Philosophy and Social Science,PHILOS,PHILOS 1,HUFFAKER P,49.0,24.0,20.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,21.0,126
Philosophy and Social Science,PHILOS,PHILOS 1,JOHNSON T,76.0,5.0,4.0,2.0,13.0,0.0,2.0,0.0,1.0,0.0,5.0,108
Philosophy and Social Science,PHILOS,PHILOS 1,KAUFMAN S M,14.0,7.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,38
Philosophy and Social Science,PHILOS,PHILOS 1,MOHSEN A M,83.0,23.0,8.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,141
Philosophy and Social Science,PHILOS,PHILOS 1,ORTEGA G R,44.0,18.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,10.0,82
Philosophy and Social Science,PHILOS,PHILOS 2,KLUMPE P A,72.0,26.0,6.0,3.0,5.0,0.0,1.0,0.0,3.0,0.0,13.0,129
Philosophy and Social Science,PHILOS,PHILOS 3,MOHSEN A M,55.0,11.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,89
Philosophy and Social Science,PHILOS,PHILOS 5,KAUFMAN S M,19.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,30
Philosophy and Social Science,PHILOS,PHILOS 7,DAILY M S,14.0,7.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,33
Philosophy and Social Science,PHILOS,PHILOS 7,MORRIS S,13.0,13.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,41
Philosophy and Social Science,PHILOS,PHILOS 7,ORTEGA G R,12.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,28
Philosophy and Social Science,PHILOS,PHILOS 9,KLUMPE P A,55.0,17.0,4.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,7.0,93
Philosophy and Social Science,PHILOS,PHILOS 22,QUESADA D M,92.0,22.0,6.0,6.0,19.0,0.0,0.0,1.0,5.0,0.0,9.0,160
Philosophy and Social Science,PHILOS,PHILOS 23,BENNET S E,73.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,88
Philosophy and Social Science,PHILOS,PHILOS 24,KAUFMAN S M,20.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,34
Philosophy and Social Science,PHILOS,PHILOS 51,KURVINK S J,7.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,16
Philosophy and Social Science,PHILOS,PHILOS 51,OIFER E R,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14
Philosophy and Social Science,PHILOS,PHILOS 52,KURVINK S J,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,12
Philosophy and Social Science,PHILOS,PHILOS 88A,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,PHILOS,PHILOS 88B,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
Philosophy and Social Science,POL SC,POL SC 1,ANTOINE E R,10.0,12.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,44
Philosophy and Social Science,POL SC,POL SC 1,BUCKLEY A D,19.0,35.0,28.0,4.0,8.0,0.0,0.0,0.0,3.0,0.0,25.0,122
Philosophy and Social Science,POL SC,POL SC 1,GORGIE F J,53.0,18.0,13.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,14.0,112
Philosophy and Social Science,POL SC,POL SC 1,GROPER R P,16.0,32.0,27.0,9.0,17.0,0.0,0.0,0.0,1.0,0.0,7.0,109
Philosophy and Social Science,POL SC,POL SC 1,KURVINK S J,11.0,13.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,47
Philosophy and Social Science,POL SC,POL SC 1,SCHULTZ C K,42.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,60
Philosophy and Social Science,POL SC,POL SC 1,TAHVILDARANJESS R A,336.0,84.0,29.0,12.0,25.0,0.0,1.0,2.0,0.0,0.0,32.0,521
Philosophy and Social Science,POL SC,POL SC 1,WOODS V,29.0,36.0,32.0,2.0,11.0,0.0,7.0,0.0,1.0,0.0,21.0,139
Philosophy and Social Science,POL SC,POL SC 2,BERMAN DIANNE R,2.0,11.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,33
Philosophy and Social Science,POL SC,POL SC 2,BUCKLEY A D,10.0,19.0,9.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,20.0,63
Philosophy and Social Science,POL SC,POL SC 2,GABLER C L,55.0,25.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,103
Philosophy and Social Science,POL SC,POL SC 5,RABACH E R,9.0,5.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,39
Philosophy and Social Science,POL SC,POL SC 7,BERMAN DIANNE R,2.0,18.0,15.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,20.0,68
Philosophy and Social Science,POL SC,POL SC 7,BUCKLEY A D,40.0,14.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,72
Philosophy and Social Science,POL SC,POL SC 7,MONTEIRO N,11.0,5.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,44
Philosophy and Social Science,POL SC,POL SC 21,RIVAS PINEDA Y G,6.0,16.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0,41
Philosophy and Social Science,POL SC,POL SC 24,GABLER C L,23.0,4.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,42
Philosophy and Social Science,POL SC,POL SC 31,DAVIS SH L,19.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,37
Philosophy and Social Science,POL SC,POL SC 31,GABLER C L,24.0,12.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,62
Philosophy and Social Science,POL SC,POL SC 51,KURVINK S J,14.0,9.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,32
Philosophy and Social Science,POL SC,POL SC 51,OIFER E R,20.0,14.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,48
Philosophy and Social Science,POL SC,POL SC 52,KURVINK S J,11.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25
Philosophy and Social Science,POL SC,POL SC 94,GABLER C L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,1.0,25
Philosophy and Social Science,POL SC,POL SC 95,TAHVILDARANJESS R A,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18
Philosophy and Social Science,SOCIOL,SOCIOL 1,CALDERON‐ZAKS M A,89.0,32.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,146
Philosophy and Social Science,SOCIOL,SOCIOL 1,D DEL PICCOLO G L,4.0,15.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,49
Philosophy and Social Science,SOCIOL,SOCIOL 1,DISHMAN W H,26.0,27.0,19.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,32.0,112
Philosophy and Social Science,SOCIOL,SOCIOL 1,GHEYTANCHI E,87.0,16.0,7.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,10.0,128
Philosophy and Social Science,SOCIOL,SOCIOL 1,LIVINGS G S,5.0,13.0,21.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,23.0,82
Philosophy and Social Science,SOCIOL,SOCIOL 1,PHILLIPS K M,48.0,31.0,14.0,13.0,12.0,0.0,0.0,0.0,1.0,0.0,15.0,134
Philosophy and Social Science,SOCIOL,SOCIOL 1,ROMO R,95.0,36.0,10.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,158
Philosophy and Social Science,SOCIOL,SOCIOL 1,SCAIFE M L,18.0,12.0,5.0,9.0,12.0,0.0,0.0,1.0,0.0,0.0,14.0,71
Philosophy and Social Science,SOCIOL,SOCIOL 1,WILLIAMS LEON T K,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25
Philosophy and Social Science,SOCIOL,SOCIOL 2,MONTES AN,22.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33
Philosophy and Social Science,SOCIOL,SOCIOL 2,SCAIFE M L,7.0,18.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,45
Philosophy and Social Science,SOCIOL,SOCIOL 4,WILLIAMS LEON T K,37.0,22.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,79
Philosophy and Social Science,SOCIOL,SOCIOL 12,MONTES AN,16.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,43
Philosophy and Social Science,SOCIOL,SOCIOL 31,ROMO R,26.0,9.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,44
Philosophy and Social Science,SOCIOL,SOCIOL 33,LIVINGS G S,14.0,10.0,5.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,15.0,51
Philosophy and Social Science,SOCIOL,SOCIOL 34,LIVINGS G S,9.0,10.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,44
Philosophy and Social Science,WGS,WGS 10,MANOFF R J,27.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,44
Philosophy and Social Science,WGS,WGS 10,WESTERBAND Y,119.0,18.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,149
Philosophy and Social Science,WGS,WGS 20,SHARIF R A,12.0,12.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,39
Philosophy and Social Science,WGS,WGS 30,WESTERBAND Y,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39
Philosophy and Social Science,WGS,WGS 80,KLEIN M C,6.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,23
Photography and Fashion,FASHN,FASHN 1,ARMSTRONG R W,33.0,4.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,63
Photography and Fashion,FASHN,FASHN 1,IVAS L,38.0,5.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,61
Photography and Fashion,FASHN,FASHN 2,ARMSTRONG R W,16.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,30
Photography and Fashion,FASHN,FASHN 2,LAKE R G,7.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,24
Photography and Fashion,FASHN,FASHN 2,REINER H G,6.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,19
Photography and Fashion,FASHN,FASHN 3,ALLEN A,14.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,30
Photography and Fashion,FASHN,FASHN 3,KHACHMANYAN S,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,18
Photography and Fashion,FASHN,FASHN 3,LEWIS K,2.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,24
Photography and Fashion,FASHN,FASHN 3,RAIN B L,8.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,23
Photography and Fashion,FASHN,FASHN 5,KOLKO S R,6.0,6.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,31
Photography and Fashion,FASHN,FASHN 5,LOUIS L N,9.0,7.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,25
Photography and Fashion,FASHN,FASHN 6A,ARDELL J B,1.0,8.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,18
Photography and Fashion,FASHN,FASHN 6A,KHACHMANYAN S,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,15
Photography and Fashion,FASHN,FASHN 6A,RAIN B L,4.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,23
Photography and Fashion,FASHN,FASHN 6B,COOKE E,4.0,5.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,16
Photography and Fashion,FASHN,FASHN 7,LAKE R G,11.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,25
Photography and Fashion,FASHN,FASHN 8,REINER H G,7.0,10.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,30
Photography and Fashion,FASHN,FASHN 9A,ARMSTRONG J I,12.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,25
Photography and Fashion,FASHN,FASHN 9B,ARMSTRONG J I,8.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16
Photography and Fashion,FASHN,FASHN 10,ALLEN A,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23
